date,text,img_path
23 Nov 23,"EASY-PEASY LEMON SQUEEZY
Movement Crew
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/EASY-PEASY_LEMON_SQUEEZY.png
23 Nov 23,"JUST ANOTHER DAY
Reuben Mardan
6C
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/JUST_ANOTHER_DAY.png
23 Nov 23,"ARIGGARI
KoalaClimbing
6C
Feet follow hands
You rated this problem
3rd try
40° MoonBoard
matched",./images/ARIGGARI.png
23 Nov 23,"BANANARAMA
Blake Lehmans
6C. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/BANANARAMA.png
23 Nov 23,"ACG30
bkkim
6C. You graded this problem 6C.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/ACG30.png
21 Nov 23,"FAR FROM THE MADDING CROWD
Ben Moon
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/FAR_FROM_THE_MADDING_CROWD.png
21 Nov 23,"AL A GAIT OR?
mattw
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/AL_A_GAIT_OR?.png
21 Nov 23,"BUTOLOGIA
nicholas farenzena
6C
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/BUTOLOGIA.png
21 Nov 23,"ASTRO CREEP
Jonny Summers
6B+
Feet follow hands
You rated this problem
More than 3 tries (30)
40° MoonBoard",./images/ASTRO_CREEP.png
16 Nov 23,"7STÖCKE
gert Lerchster
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/7STÖCKE.png
16 Nov 23,"BURNING SENDERS
alvaro rangel
6B+
Feet follow hands
Project
40° MoonBoard
2",./images/BURNING_SENDERS.png
16 Nov 23,"ASTRO CREEP
Jonny Summers
6B+
Feet follow hands
Project
40° MoonBoard
2",./images/ASTRO_CREEP.png
16 Nov 23,"WHAAAAT
Michael Montella
6C. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/WHAAAAT.png
16 Nov 23,"HOLD THE SWING
Duncan Brown
6C. You graded this problem 6C.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/HOLD_THE_SWING.png
16 Nov 23,"LOW CARB VAR
Ben Moon
6C
Feet follow hands
Project
40° MoonBoard
2",./images/LOW_CARB_VAR.png
16 Nov 23,"BUTOLOGIA
nicholas farenzena
6C
Feet follow hands
Project
40° MoonBoard
3",./images/BUTOLOGIA.png
14 Nov 23,"AMPHORA
Riccardo Caprasecca
6B+
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/AMPHORA.png
14 Nov 23,"SEND TRAIN
Kyle Knapp
6B+
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/SEND_TRAIN.png
14 Nov 23,"SWITCHEROO
Alfred Wold Oftebro
6C
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/SWITCHEROO.png
14 Nov 23,"FLOAT LIKE A BUTTERFLY
Kyle Knapp
6C
Feet follow hands
Project
40° MoonBoard
3",./images/FLOAT_LIKE_A_BUTTERFLY.png
09 Nov 23,"MOONING
levi jackson
6C
Feet follow hands
Project
40° MoonBoard
2",./images/MOONING.png
09 Nov 23,"ATAUALPA
Ale Alekos
6C
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/ATAUALPA.png
09 Nov 23,"JUST ANOTHER DAY
Reuben Mardan
6C
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/JUST_ANOTHER_DAY.png
09 Nov 23,"ATTILALALA
Simon Sjöstrand
6C
Feet follow hands
Project
40° MoonBoard
2",./images/ATTILALALA.png
21 Oct 23,"WARM UP 1031
lyndsey
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/WARM_UP_1031.png
21 Oct 23,"IN MY APPROACH SHOES...
Kyle Knapp
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/IN_MY_APPROACH_SHOES....png
17 Oct 23,"DIVESTMENT PLAN
will winham
6B+
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/DIVESTMENT_PLAN.png
17 Oct 23,"YOU GET A CAR
Mfi
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/YOU_GET_A_CAR.png
17 Oct 23,"CIAO BAMBINO
Krzysztof Lewko
6B+
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/CIAO_BAMBINO.png
17 Oct 23,"SOLIDARITY
Kilgour22
6B+
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/SOLIDARITY.png
17 Oct 23,"I'M NOT A SETTER
Emilee Sudweeks
6B+
Feet follow hands
Project
40° MoonBoard",./images/I'M_NOT_A_SETTER.png
17 Oct 23,"FORSØK 25
atoneni
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/FORSØK_25.png
17 Oct 23,"EASY DOES IT
Reuben Mardan
6B+
Feet follow hands
Project
40° MoonBoard
2",./images/EASY_DOES_IT.png
14 Oct 23,"MOONING
levi jackson
6C
Feet follow hands
Project
40° MoonBoard
3",./images/MOONING.png
10 Oct 23,"LE UOVA SODE
Ale Alekos
6C
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/LE_UOVA_SODE.png
10 Oct 23,"ELANOMOUS
Andrew Smythe
6C
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/ELANOMOUS.png
10 Oct 23,"SLAB TRAINING
erik massih
6C
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/SLAB_TRAINING.png
07 Oct 23,"QUARANTINE #4
Erin Daniel
6B+
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/QUARANTINE_#4.png
07 Oct 23,"TRAINING WHEEL
Andrew
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/TRAINING_WHEEL.png
07 Oct 23,"HATHA YOGA
janezkranjski
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/HATHA_YOGA.png
07 Oct 23,"ATAUALPA
Ale Alekos
6C
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/ATAUALPA.png
03 Oct 23,"WUTHERING HEIGHTS
Ben Moon
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/WUTHERING_HEIGHTS.png
03 Oct 23,"TE GUSTA?
Paul Robinson
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/TE_GUSTA?.png
03 Oct 23,"THE SPLATTER EFFECT
Ian Cavanaugh
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/THE_SPLATTER_EFFECT.png
03 Oct 23,"FORSØK 17
atoneni
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/FORSØK_17.png
03 Oct 23,"EASY DOES IT
Reuben Mardan
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/EASY_DOES_IT.png
28 Sep 23,"WUTHERING HEIGHTS
Ben Moon
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/WUTHERING_HEIGHTS.png
28 Sep 23,"STANDARD AND POOR'S
Vincent Minecci
6B+
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/STANDARD_AND_POOR'S.png
28 Sep 23,"I'M NOT A SETTER
Emilee Sudweeks
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/I'M_NOT_A_SETTER.png
28 Sep 23,"RISCALDAMENTO TIA 6A
Federico Camboni
6B+
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/RISCALDAMENTO_TIA_6A.png
28 Sep 23,"TBA WARMUP 1
Luis Rodriguez
6B+. You graded this problem 6B+.
Feet follow hands
Project (1)
40° MoonBoard",./images/TBA_WARMUP_1.png
28 Sep 23,"FORSØK 25
atoneni
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/FORSØK_25.png
26 Sep 23,"V4 FLASH
Tom Mavrovic
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/V4_FLASH.png
26 Sep 23,"BZ - MYSTIC RHYTHMS
Thomas Watts
6B+
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/BZ_-_MYSTIC_RHYTHMS.png
26 Sep 23,"ATTIC V - 2
Jo
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/ATTIC_V_-_2.png
26 Sep 23,"IN MY APPROACH SHOES...
Kyle Knapp
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/IN_MY_APPROACH_SHOES....png
26 Sep 23,"DISPENSORY
Luis Rodriguez
6B+
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/DISPENSORY.png
26 Sep 23,"CHOSSY MESS
orion feist
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/CHOSSY_MESS.png
22 Sep 23,"QUARANTINE #4
Erin Daniel
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/QUARANTINE_#4.png
22 Sep 23,"DIVESTMENT PLAN
will winham
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/DIVESTMENT_PLAN.png
22 Sep 23,"SOLIDARITY
Kilgour22
6B+. You graded this problem 6B+.
Feet follow hands
Project (1)
40° MoonBoard",./images/SOLIDARITY.png
22 Sep 23,"V4 FLASH
Tom Mavrovic
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/V4_FLASH.png
22 Sep 23,"BZ - MYSTIC RHYTHMS
Thomas Watts
6B+. You graded this problem 6B+.
Feet follow hands
Project (1)
40° MoonBoard",./images/BZ_-_MYSTIC_RHYTHMS.png
22 Sep 23,"YOU GET A CAR
Mfi
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/YOU_GET_A_CAR.png
22 Sep 23,"WARM UP 1031
lyndsey
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/WARM_UP_1031.png
22 Sep 23,"EASY-PEASY LEMON SQUEEZY
Movement Crew
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/EASY-PEASY_LEMON_SQUEEZY.png
22 Sep 23,"MAGGIE’S PROBLEM
Taylor Kosman
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/MAGGIE’S_PROBLEM.png
18 Jul 23,"SAR&MAR-BEAR CLIMB
Beaves
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/SAR&MAR-BEAR_CLIMB.png
18 Jul 23,"PROJECT PAR PAR
Colin Mcnally
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/PROJECT_PAR_PAR.png
18 Jul 23,"ONE SUMMER EASY
Ben Moon
6C+. You graded this problem 6C+.
Feet follow hands
Project (3)
40° MoonBoard",./images/ONE_SUMMER_EASY.png
18 Jul 23,"DANIELSAN
Jack Folkes
6C+. You graded this problem 6C+.
Feet follow hands
Project (3)
40° MoonBoard",./images/DANIELSAN.png
13 Jul 23,"POGO
luke hutcheson
7A. You graded this problem 7A.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/POGO.png
02 Jul 23,"LORD REIDUN
Chad Jensen
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/LORD_REIDUN.png
02 Jul 23,"BACK THREE-SOME: 3EA HAND
Will Crowther
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/BACK_THREE-SOME:_3EA_HAND.png
02 Jul 23,"AMBERJACK
Bryant Noble
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/AMBERJACK.png
20 Jun 23,"JUST ANOTHER DAY
Reuben Mardan
6C
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/JUST_ANOTHER_DAY.png
20 Jun 23,"ATAUALPA
Ale Alekos
6C
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/ATAUALPA.png
20 Jun 23,"LE UOVA SODE
Ale Alekos
6C
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/LE_UOVA_SODE.png
20 Jun 23,"RIGHTNESS, PT.3
Alex Arroyo
6C+. You graded this problem 6C.
Feet follow hands
You rated this problem
3rd try
40° MoonBoard","./images/RIGHTNESS,_PT.3.png"
20 Jun 23,"DANIELSAN
Jack Folkes
6C+. You graded this problem 6C+.
Feet follow hands
Project (3)
40° MoonBoard",./images/DANIELSAN.png
17 Jun 23,"POGO
luke hutcheson
7A. You graded this problem 7A.
Feet follow hands
Project (3)
40° MoonBoard",./images/POGO.png
17 Jun 23,"POGO
luke hutcheson
7A. You graded this problem 7A.
Feet follow hands
You rated this problem
more than 3 tries (5)
40° MoonBoard",./images/POGO.png
17 Jun 23,"KEMAL'S VAR
Garry Williams
7A. You graded this problem 7A.
Feet follow hands
Project (3)
40° MoonBoard",./images/KEMAL'S_VAR.png
15 Jun 23,"TOODLE
RAMRAM
6B+. You graded this problem 6B+.
Feet follow hands
Project (3)
40° MoonBoard",./images/TOODLE.png
15 Jun 23,"GRAB THE D
Martin Heald
6C. You graded this problem 6C.
Feet follow hands
Project (3)
40° MoonBoard",./images/GRAB_THE_D.png
15 Jun 23,"HAVE FUN 3P0
lifeframed_jw
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/HAVE_FUN_3P0.png
13 Jun 23,"SLOWLY
redflavor
6B. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/SLOWLY.png
13 Jun 23,"WARMUP FOOT CUT
RJtrials
6B. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/WARMUP_FOOT_CUT.png
13 Jun 23,"WARM UP FINGAS VERSION 2
Micur
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/WARM_UP_FINGAS_VERSION_2.png
13 Jun 23,"GRAB THE D
Martin Heald
6C. You graded this problem 6C.
Feet follow hands
Project (3)
40° MoonBoard",./images/GRAB_THE_D.png
13 Jun 23,"1817
Randall Baum
6C. You graded this problem 6C.
Feet follow hands
Project (3)
40° MoonBoard",./images/1817.png
13 Jun 23,"HORSESHOE
Ravioli Biceps
6C. You graded this problem 6C.
Feet follow hands
Project (2)
40° MoonBoard",./images/HORSESHOE.png
07 Jun 23,"LINKSVERSIFFTE SCH
Furie
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/LINKSVERSIFFTE_SCH.png
01 Jun 23,"DRAWING BOARD
Kyle Knapp
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/DRAWING_BOARD.png
01 Jun 23,"UH-HUH WRONG
danhult
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/UH-HUH_WRONG.png
01 Jun 23,"YOURS
Felicity Holt
6C. You graded this problem 6C.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/YOURS.png
01 Jun 23,"ELANOMOUS
Andrew Smythe
6C. You graded this problem 6C.
Feet follow hands
Project (2)
40° MoonBoard",./images/ELANOMOUS.png
30 May 23,"272966
Mystery Frog Man
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/272966.png
30 May 23,"(*)(*)FAKE
Mystery Frog Man
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/(*)(*)FAKE.png
30 May 23,"KEMAL'S VAR
Garry Williams
7A. You graded this problem 7A.
Feet follow hands
Project (3)
40° MoonBoard",./images/KEMAL'S_VAR.png
30 May 23,"POGO
luke hutcheson
7A. You graded this problem 7A.
Feet follow hands
Project (3)
40° MoonBoard",./images/POGO.png
27 May 23,"MOONING
levi jackson
6C. You graded this problem 6C.
Feet follow hands
Project (3)
40° MoonBoard",./images/MOONING.png
27 May 23,"REMO
Riccardo Caprasecca
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/REMO.png
27 May 23,"MOONWARS MILLENNIUMFALCON
Stefano Ghisolfi
6C. You graded this problem 6C.
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/MOONWARS_MILLENNIUMFALCON.png
20 May 23,"EASY DOES IT
Reuben Mardan
6B+. You graded this problem 6B+.
Feet follow hands
Project (3)
40° MoonBoard",./images/EASY_DOES_IT.png
20 May 23,"CIAO BAMBINO
Krzysztof Lewko
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/CIAO_BAMBINO.png
18 May 23,"TBA WARMUP 1
Luis Rodriguez
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/TBA_WARMUP_1.png
18 May 23,"DR. PINCH
Alex Distefano
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/DR._PINCH.png
09 May 23,"APOLOTE BITE
lairadelasrocas
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/APOLOTE_BITE.png
09 May 23,"UH-HUH WRONG
danhult
6B+. You graded this problem 6B+.
Feet follow hands
Project (3)
40° MoonBoard",./images/UH-HUH_WRONG.png
14 Dec 23,"WIFE'S RATH
Ben Oveson
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/WIFE'S_RATH.png
14 Dec 23,"BLUEFISH
Bryant Noble
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/BLUEFISH.png
14 Dec 23,"BOTTOM LINE
Ravioli Biceps
6C. You graded this problem 6C.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/BOTTOM_LINE.png
14 Dec 23,"HORSESHOE
Ravioli Biceps
6C. You graded this problem 6C.
Feet follow hands
Project (3)
40° MoonBoard",./images/HORSESHOE.png
14 Dec 23,"HOOK IT
Christian Klaassen
6C. You graded this problem 6C.
Feet follow hands
Project (3)
40° MoonBoard",./images/HOOK_IT.png
12 Dec 23,"NUT
Chad Jensen
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/NUT.png
12 Dec 23,"MOONING
levi jackson
6C. You graded this problem 6C.
Feet follow hands
Project (3)
40° MoonBoard",./images/MOONING.png
12 Dec 23,"SLAB TRAINING
erik massih
6C. You graded this problem 6C.
Feet follow hands
Project (3)
40° MoonBoard",./images/SLAB_TRAINING.png
12 Dec 23,"BZ - HYPERION
Thomas Watts
6C. You graded this problem 6C.
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/BZ_-_HYPERION.png
12 Dec 23,"POGO
luke hutcheson
7A. You graded this problem 7A.
Feet follow hands
Project (3)
40° MoonBoard",./images/POGO.png
07 Dec 23,"SLIGHTLY SKEWED
Lucas Murray
6C. You graded this problem 6C.
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/SLIGHTLY_SKEWED.png
07 Dec 23,"B.O.B. 2
Randall Baum
6C. You graded this problem 6C.
Feet follow hands
Project (3)
40° MoonBoard",./images/B.O.B._2.png
07 Dec 23,"SISÚ
edu moya
6C. You graded this problem 6C.
Feet follow hands
Project (2)
40° MoonBoard",./images/SISÚ.png
