date,text,img_path
18 Apr 23,"SISÚ
edu moya
6C. You graded this problem 6C.
Feet follow hands
Project (3)
40° MoonBoard",./images/SISÚ.png
18 Apr 23,"THE OLD MAN AND THE BOARD
Christopher Pattberg
6C. You graded this problem 6C+.
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/THE_OLD_MAN_AND_THE_BOARD.png
18 Apr 23,"THE SENDTRAIN
Ben Rankin
6C. You graded this problem 6C.
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/THE_SENDTRAIN.png
18 Apr 23,"POWPOW
Riccardo Caprasecca
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/POWPOW.png
06 Apr 23,"FOR LOIS
michl24_7
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/FOR_LOIS.png
06 Apr 23,"PINCHEEZY
FiddlerOnTheGreen
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/PINCHEEZY.png
06 Apr 23,"HOOK IT
Christian Klaassen
6C. You graded this problem 6C.
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/HOOK_IT.png
06 Apr 23,"WRECKONIZE
Pawel Paraskiewas
6C. You graded this problem 6C.
Feet follow hands
Project (4)
40° MoonBoard",./images/WRECKONIZE.png
06 Apr 23,"THE OLD MAN AND THE BOARD
Christopher Pattberg
6C. You graded this problem 6C.
Feet follow hands
Project (2)
40° MoonBoard",./images/THE_OLD_MAN_AND_THE_BOARD.png
04 Apr 23,"WIFE'S RATH
Ben Oveson
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/WIFE'S_RATH.png
04 Apr 23,"BLUEFISH
Bryant Noble
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/BLUEFISH.png
04 Apr 23,"BOTTOM LINE
Ravioli Biceps
6C. You graded this problem 6C.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/BOTTOM_LINE.png
04 Apr 23,"HORSESHOE
Ravioli Biceps
6C. You graded this problem 6C.
Feet follow hands
Project (3)
40° MoonBoard",./images/HORSESHOE.png
04 Apr 23,"HOOK IT
Christian Klaassen
6C. You graded this problem 6C.
Feet follow hands
Project (3)
40° MoonBoard",./images/HOOK_IT.png
28 Mar 23,"NUT
Chad Jensen
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/NUT.png
28 Mar 23,"MOONING
levi jackson
6C. You graded this problem 6C.
Feet follow hands
Project (3)
40° MoonBoard",./images/MOONING.png
28 Mar 23,"SLAB TRAINING
erik massih
6C. You graded this problem 6C.
Feet follow hands
Project (3)
40° MoonBoard",./images/SLAB_TRAINING.png
23 Mar 23,"BZ - HYPERION
Thomas Watts
6C. You graded this problem 6C.
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/BZ_-_HYPERION.png
23 Mar 23,"POGO
luke hutcheson
7A. You graded this problem 7A.
Feet follow hands
Project (3)
40° MoonBoard",./images/POGO.png
16 Mar 23,"SLIGHTLY SKEWED
Lucas Murray
6C. You graded this problem 6C.
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/SLIGHTLY_SKEWED.png
16 Mar 23,"B.O.B. 2
Randall Baum
6C. You graded this problem 6C.
Feet follow hands
Project (3)
40° MoonBoard",./images/B.O.B._2.png
16 Mar 23,"SISÚ
edu moya
6C. You graded this problem 6C.
Feet follow hands
Project (2)
40° MoonBoard",./images/SISÚ.png
15 Mar 23,"TWOFISH
Bryant Noble
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/TWOFISH.png
15 Mar 23,"KLINGON
Chad Jensen
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/KLINGON.png
15 Mar 23,"FOUNDRY COMP HARD 2
haydn jones
6C. You graded this problem 6C.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/FOUNDRY_COMP_HARD_2.png
07 Mar 23,"FUN AS HECK
Will
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/FUN_AS_HECK.png
07 Mar 23,"2
Hugo Hoyer
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/2.png
07 Mar 23,"EZ
BlakeMeACake
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/EZ.png
07 Mar 23,"ASTRO CREEP
Jonny Summers
6B+. You graded this problem 6B+.
Feet follow hands
Project (3)
40° MoonBoard",./images/ASTRO_CREEP.png
07 Mar 23,"L'HO DURO DURO
Max Car
7A+. You graded this problem 7A+.
Feet follow hands
Project (3)
40° MoonBoard",./images/L'HO_DURO_DURO.png
05 Mar 23,"TIC-TAC-TOES
Twitt
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/TIC-TAC-TOES.png
05 Mar 23,"YOURS
Felicity Holt
6C. You graded this problem 6C.
Feet follow hands
Project (2)
40° MoonBoard",./images/YOURS.png
05 Mar 23,"COMME NEIGE AU SOLEIL
Michael Lauer
6C. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/COMME_NEIGE_AU_SOLEIL.png
05 Mar 23,"BZ - HYPERION
Thomas Watts
6C. You graded this problem 6C.
Feet follow hands
Project (3)
40° MoonBoard",./images/BZ_-_HYPERION.png
05 Mar 23,"MOONING
levi jackson
6C. You graded this problem 6C.
Feet follow hands
Project (3)
40° MoonBoard",./images/MOONING.png
02 Mar 23,"WARM UP NO. 10
Luis Rodriguez
6B+. You graded this problem 6C+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/WARM_UP_NO._10.png
02 Mar 23,"EASY DOES IT
Reuben Mardan
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/EASY_DOES_IT.png
02 Mar 23,"ACG6 WAS TOO HARD
Brian Kim
6C. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/ACG6_WAS_TOO_HARD.png
02 Mar 23,"SOURKRAWT
Kyle Knapp
6C. You graded this problem 6C.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/SOURKRAWT.png
02 Mar 23,"SISÚ
edu moya
6C. You graded this problem 6C.
Feet follow hands
Project (2)
40° MoonBoard",./images/SISÚ.png
28 Feb 23,"WARM UP NO. 10
Luis Rodriguez
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/WARM_UP_NO._10.png
28 Feb 23,"ENTER SANDBAG
Christian Thorjussen
6C+. You graded this problem 6C+.
Feet follow hands
Project (2)
40° MoonBoard",./images/ENTER_SANDBAG.png
26 Feb 23,"WARM UP NO. 10
Luis Rodriguez
6B+. You graded this problem 6B+.
Feet follow hands
Project (3)
40° MoonBoard",./images/WARM_UP_NO._10.png
26 Feb 23,"RAINY DAY
Chris Tibbals
6B+. You graded this problem 6C.
Feet follow hands
You rated this problem
more than 3 tries (4)
40° MoonBoard",./images/RAINY_DAY.png
26 Feb 23,"HUGO ELIMINATE CLEAN
David Quinn
6B+. You graded this problem 6C.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/HUGO_ELIMINATE_CLEAN.png
26 Feb 23,"RAINY DAY
Chris Tibbals
6B+
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/RAINY_DAY.png
26 Feb 23,"MOON CASTLE
Ben Moon
6C
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/MOON_CASTLE.png
26 Feb 23,"YOURS
Felicity Holt
6C. You graded this problem 6C.
Feet follow hands
Project (1)
40° MoonBoard",./images/YOURS.png
23 Feb 23,"SOLIDARITY
Kilgour22
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/SOLIDARITY.png
23 Feb 23,"NIMBUS
Larissa Kruhs
6B+
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/NIMBUS.png
23 Feb 23,"CHOSSY MESS
orion feist
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/CHOSSY_MESS.png
23 Feb 23,"NO FOOT
simone antuzzi
6B+
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/NO_FOOT.png
23 Feb 23,"RAINY DAY
Chris Tibbals
6B+. You graded this problem 6B+.
Feet follow hands
Project (3)
40° MoonBoard",./images/RAINY_DAY.png
21 Feb 23,"EVERT DAY
Nanna Söderin
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/EVERT_DAY.png
21 Feb 23,"PIECE OF CAKE FOR YAYA
Hoseok Lee
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/PIECE_OF_CAKE_FOR_YAYA.png
21 Feb 23,"GRAVITY'S RAINBOW
Kyle Knapp
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/GRAVITY'S_RAINBOW.png
21 Feb 23,"HUGO ELIMINATE CLEAN
David Quinn
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/HUGO_ELIMINATE_CLEAN.png
21 Feb 23,"NORTHSIDE
Matt Mcnair
7A. You graded this problem 6C+.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/NORTHSIDE.png
21 Feb 23,"ENTER SANDBAG
Christian Thorjussen
6C+. You graded this problem 6C+.
Feet follow hands
Project (1)
40° MoonBoard",./images/ENTER_SANDBAG.png
16 Feb 23,"RAINY DAY
Chris Tibbals
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/RAINY_DAY.png
16 Feb 23,"WARM UP NO. 10
Luis Rodriguez
6B+. You graded this problem 6B+.
Feet follow hands
Project (1)
40° MoonBoard",./images/WARM_UP_NO._10.png
16 Feb 23,"課題2
atsushi takizawa
6C+. You graded this problem 6B+.
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/課題2.png
16 Feb 23,"UP!!!
Branko
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/UP!!!.png
16 Feb 23,"BZ - MYSTIC RHYTHMS
Thomas Watts
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/BZ_-_MYSTIC_RHYTHMS.png
16 Feb 23,"CONFIDENCE BOOST
Henrik Berg
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/CONFIDENCE_BOOST.png
16 Feb 23,"HATHA YOGA
janezkranjski
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/HATHA_YOGA.png
14 Feb 23,"DISPENSORY
Luis Rodriguez
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/DISPENSORY.png
14 Feb 23,"HUGO ELIMINATE CLEAN
David Quinn
6B+. You graded this problem 6B+.
Feet follow hands
Project (3)
40° MoonBoard",./images/HUGO_ELIMINATE_CLEAN.png
14 Feb 23,"I'M NOT A SETTER
Emilee Sudweeks
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/I'M_NOT_A_SETTER.png
14 Feb 23,"SHOULD OF STAYED AT HOME
Jonty
7A. You graded this problem 6C.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/SHOULD_OF_STAYED_AT_HOME.png
11 Feb 23,"EASY DOES IT
Reuben Mardan
6B+. You graded this problem 6B+.
Feet follow hands
Project (3)
40° MoonBoard",./images/EASY_DOES_IT.png
11 Feb 23,"EASY DOES IT
Reuben Mardan
6B+. You graded this problem 6B+.
Feet follow hands
Project (3)
40° MoonBoard",./images/EASY_DOES_IT.png
09 Feb 23,"SOLIDARITY
Kilgour22
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/SOLIDARITY.png
09 Feb 23,"I'M NOT A SETTER
Emilee Sudweeks
6B+. You graded this problem 6B+.
Feet follow hands
Project (3)
40° MoonBoard",./images/I'M_NOT_A_SETTER.png
09 Feb 23,"TBA WARMUP 1
Luis Rodriguez
6B+. You graded this problem 6B+.
Feet follow hands
Project (1)
40° MoonBoard",./images/TBA_WARMUP_1.png
09 Feb 23,"GRIFETE HANDS
edu moya
6C. You graded this problem 6C.
Feet follow hands
Project (2)
40° MoonBoard",./images/GRIFETE_HANDS.png
09 Feb 23,"SOURKRAWT
Kyle Knapp
6C. You graded this problem 6C.
Feet follow hands
Project (2)
40° MoonBoard",./images/SOURKRAWT.png
07 Feb 23,"TIPI DA SALETTA
Averau
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/TIPI_DA_SALETTA.png
07 Feb 23,"SQUINCHER
George Evans
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/SQUINCHER.png
07 Feb 23,"LA PRESA DI COSTANTINOPOL
simone antuzzi
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
more than 3 tries (4)
40° MoonBoard",./images/LA_PRESA_DI_COSTANTINOPOL.png
07 Feb 23,"BRZÓZON 2
Ania Orlowska
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/BRZÓZON_2.png
07 Feb 23,"STANDING ROCK
Kyle Knapp
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/STANDING_ROCK.png
02 Feb 23,"REMO
Riccardo Caprasecca
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/REMO.png
02 Feb 23,"SX
Ahmtgunr
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/SX.png
02 Feb 23,"PHO MAI
Peter Sebio
6C+. You graded this problem 6C+.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/PHO_MAI.png
02 Feb 23,"ENTER SANDBAG
Christian Thorjussen
6C+. You graded this problem 6C+.
Feet follow hands
Project (3)
40° MoonBoard",./images/ENTER_SANDBAG.png
02 Feb 23,"NORTHSIDE
Matt Mcnair
7A. You graded this problem 7A.
Feet follow hands
Project (3)
40° MoonBoard",./images/NORTHSIDE.png
31 Jan 23,"MOVING OUT
Kyle Knapp
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/MOVING_OUT.png
31 Jan 23,"PROBLEM#90
akihiro ishii
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/PROBLEM#90.png
31 Jan 23,"BACK TO BASICS
Kyle Knapp
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/BACK_TO_BASICS.png
31 Jan 23,"GESIER-RIGHT HAND
Alex Arroyo
6C+. You graded this problem 6C.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/GESIER-RIGHT_HAND.png
31 Jan 23,"ENTER SANDBAG
Christian Thorjussen
6C+. You graded this problem 6C+.
Feet follow hands
Project (2)
40° MoonBoard",./images/ENTER_SANDBAG.png
31 Jan 23,"DIVESTMENT PLAN
will winham
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/DIVESTMENT_PLAN.png
28 Jan 23,"DSTYLE NEW
Dworkin
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/DSTYLE_NEW.png
24 Jan 23,"課題24
atsushi takizawa
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/課題24.png
24 Jan 23,"QUARANTINE #4
Erin Daniel
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/QUARANTINE_#4.png
24 Jan 23,"FORSØK 17
atoneni
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/FORSØK_17.png
24 Jan 23,"SALTEDBLOCKS 1
Martin Blizi
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/SALTEDBLOCKS_1.png
19 Jan 23,"THE SPLATTER EFFECT
Ian Cavanaugh
6B+. You graded this problem 6C.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/THE_SPLATTER_EFFECT.png
19 Jan 23,"VIVA
Hakan Ertekin
6B+. You graded this problem 6C.
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/VIVA.png
19 Jan 23,"ASTRO CREEP
Jonny Summers
6B+. You graded this problem 6B+.
Feet follow hands
Project (3)
40° MoonBoard",./images/ASTRO_CREEP.png
29 Dec 22,"VIVA
Hakan Ertekin
6B+. You graded this problem 6B+.
Feet follow hands
Project (3)
40° MoonBoard",./images/VIVA.png
29 Dec 22,"VIVA
Hakan Ertekin
6B+. You graded this problem 6B+.
Feet follow hands
Project (3)
40° MoonBoard",./images/VIVA.png
29 Dec 22,"ASTRO CREEP
Jonny Summers
6B+. You graded this problem 6B+.
Feet follow hands
Project (3)
40° MoonBoard",./images/ASTRO_CREEP.png
29 Dec 22,"GESIER
Alex Arroyo
6C+. You graded this problem 6C.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/GESIER.png
29 Dec 22,"A LITTLE CROSSING
christian luus
6C+. You graded this problem 6C+.
Feet follow hands
Project (5)
40° MoonBoard",./images/A_LITTLE_CROSSING.png
29 Dec 22,"HARD TIMES
Ben Moon
7A. You graded this problem 7A.
Feet follow hands
Project (2)
40° MoonBoard",./images/HARD_TIMES.png
29 Dec 22,"I LOVE ROCK AND ROLL
Nathan Johnson
6C+. You graded this problem 6C+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/I_LOVE_ROCK_AND_ROLL.png
25 Dec 22,"KLINGON EASY
Ben Moon
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/KLINGON_EASY.png
25 Dec 22,"FLASH GORDON
Kyle Knapp
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/FLASH_GORDON.png
25 Dec 22,"GETTING FINGERS READY
Mark Gadomski
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/GETTING_FINGERS_READY.png
25 Dec 22,"YOURS
Felicity Holt
6C. You graded this problem 6C.
Feet follow hands
Project (2)
40° MoonBoard",./images/YOURS.png
25 Dec 22,"PHO MAI
Peter Sebio
6C+. You graded this problem 6C+.
Feet follow hands
Project (2)
40° MoonBoard",./images/PHO_MAI.png
25 Dec 22,"I LOVE ROCK AND ROLL
Nathan Johnson
6C+. You graded this problem 6C+.
Feet follow hands
Project (3)
40° MoonBoard",./images/I_LOVE_ROCK_AND_ROLL.png
25 Dec 22,"GESIER
Alex Arroyo
6C+. You graded this problem 6C+.
Feet follow hands
Project (5)
40° MoonBoard",./images/GESIER.png
25 Dec 22,"CONFIDENCE BOOST
Henrik Berg
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/CONFIDENCE_BOOST.png
21 Dec 22,"BITTER
Riccardo Caprasecca
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/BITTER.png
21 Dec 22,"FAR FROM THE MADDING CROWD
Ben Moon
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/FAR_FROM_THE_MADDING_CROWD.png
21 Dec 22,"YOURS
Felicity Holt
6C. You graded this problem 6C.
Feet follow hands
Project (1)
40° MoonBoard",./images/YOURS.png
21 Dec 22,"PE3/1
Nick Churchill
6C. You graded this problem 6C.
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/PE3/1.png
21 Dec 22,"SOURKRAWT
Kyle Knapp
6C. You graded this problem 6C.
Feet follow hands
Project (1)
40° MoonBoard",./images/SOURKRAWT.png
21 Dec 22,"7A TOO MUCH
CH Kuo
6C+. You graded this problem 6C+.
Feet follow hands
You rated this problem
more than 3 tries (4)
40° MoonBoard",./images/7A_TOO_MUCH.png
21 Dec 22,"LEAN BACK
Cameron Jaeger
6C+. You graded this problem 6C.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/LEAN_BACK.png
21 Dec 22,"PHO MAI
Peter Sebio
6C+. You graded this problem 6C+.
Feet follow hands
Project (3)
40° MoonBoard",./images/PHO_MAI.png
21 Dec 22,"RIGHTNESS, PT.3
Alex Arroyo
6C+. You graded this problem 6C+.
Feet follow hands
Project (1)
40° MoonBoard","./images/RIGHTNESS,_PT.3.png"
15 Dec 22,"LE UOVA SODE
Ale Alekos
6C. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/LE_UOVA_SODE.png
15 Dec 22,"PULL YASELF UP! YAY
Hoseok Lee
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/PULL_YASELF_UP!_YAY.png
15 Dec 22,"YOU'RE AMAZING
Jacob Lindroos
6C. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/YOU'RE_AMAZING.png
15 Dec 22,"VIVA
Hakan Ertekin
6B+. You graded this problem 6B+.
Feet follow hands
Project (3)
40° MoonBoard",./images/VIVA.png
15 Dec 22,"NORTHSIDE
Matt Mcnair
7A. You graded this problem 7A.
Feet follow hands
Project (4)
40° MoonBoard",./images/NORTHSIDE.png
11 Dec 22,"TBA WARMUP 1
Luis Rodriguez
6B+. You graded this problem 6B+.
Feet follow hands
Project (1)
40° MoonBoard",./images/TBA_WARMUP_1.png
11 Dec 22,"BRZÓZON 2
Ania Orlowska
6B+. You graded this problem 6B+.
Feet follow hands
Project (4)
40° MoonBoard",./images/BRZÓZON_2.png
11 Dec 22,"ATTREZZO DI TORTURA
Lorenzo Locatelli
6C+. You graded this problem 6C+.
Feet follow hands
Project (3)
40° MoonBoard",./images/ATTREZZO_DI_TORTURA.png
11 Dec 22,"FULL MOON PARTY
Kyle Knapp
6C. You graded this problem 6C.
Feet follow hands
Project (4)
40° MoonBoard",./images/FULL_MOON_PARTY.png
10 Dec 22,"STANDING ROCK
Kyle Knapp
6B+. You graded this problem 6B+.
Feet follow hands
Project (3)
40° MoonBoard",./images/STANDING_ROCK.png
08 Dec 22,"IN MY APPROACH SHOES...
Kyle Knapp
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/IN_MY_APPROACH_SHOES....png
08 Dec 22,"NO FOOT
simone antuzzi
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/NO_FOOT.png
08 Dec 22,"HON'S WAY TO HELL
Carlo Santiago
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/HON'S_WAY_TO_HELL.png
08 Dec 22,"HARD TIMES
Ben Moon
7A. You graded this problem 7A.
Feet follow hands
Project (5)
40° MoonBoard",./images/HARD_TIMES.png
08 Dec 22,"IMPROVVISAZIONE
Jean-Pierre Bovo
7A. You graded this problem 7A.
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/IMPROVVISAZIONE.png
08 Dec 22,"NORTHSIDE
Matt Mcnair
7A. You graded this problem 7A.
Feet follow hands
Project (4)
40° MoonBoard",./images/NORTHSIDE.png
05 Dec 22,"WARM ME UP
David Carmona
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/WARM_ME_UP.png
05 Dec 22,"SALUHALLEN 4
Joakim Aagaerd
6B+. You graded this problem 6C.
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/SALUHALLEN_4.png
05 Dec 22,"SPOONBILL
Bryant Noble
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
more than 3 tries (4)
40° MoonBoard",./images/SPOONBILL.png
05 Dec 22,"UP!!!
Branko
6B+. You graded this problem 6B+.
Feet follow hands
Project (3)
40° MoonBoard",./images/UP!!!.png
05 Dec 22,"GESIER-RIGHT HAND
Alex Arroyo
6C+. You graded this problem 6C+.
Feet follow hands
Project (3)
40° MoonBoard",./images/GESIER-RIGHT_HAND.png
01 Dec 22,"CHOSSY MESS
orion feist
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/CHOSSY_MESS.png
01 Dec 22,"TIPI DA SALETTA
Averau
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/TIPI_DA_SALETTA.png
01 Dec 22,"HER COMES THE KING
Alex Thomas
6C+. You graded this problem 6C.
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/HER_COMES_THE_KING.png
01 Dec 22,"BINGO WAS HIS NAME
Nathan Johnson
6C+. You graded this problem 6C+.
Feet follow hands
You rated this problem
more than 3 tries (4)
40° MoonBoard",./images/BINGO_WAS_HIS_NAME.png
01 Dec 22,"TIJUANA
pau galofre
6C+. You graded this problem 6C+.
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/TIJUANA.png
29 Nov 22,"E-Z CHEESE
Kyle Knapp
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/E-Z_CHEESE.png
29 Nov 22,"ATTIC V - 2
Jo
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/ATTIC_V_-_2.png
29 Nov 22,"HATHA YOGA
janezkranjski
6B+. You graded this problem 6B+.
Feet follow hands
Project (2)
40° MoonBoard",./images/HATHA_YOGA.png
29 Nov 22,"WARM UP 1031
lyndsey
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/WARM_UP_1031.png
29 Nov 22,"GRIFETE HANDS
edu moya
6C. You graded this problem 6C.
Feet follow hands
Project (2)
40° MoonBoard",./images/GRIFETE_HANDS.png
29 Nov 22,"LEAP CREEP
Braxton Stratton
6C+. You graded this problem 6C+.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/LEAP_CREEP.png
29 Nov 22,"HARD TIMES
Ben Moon
7A. You graded this problem 7A.
Feet follow hands
Project (3)
40° MoonBoard",./images/HARD_TIMES.png
29 Nov 22,"HOCUS POCUS
Ben Moon
6C+. You graded this problem 6C+.
Feet follow hands
You rated this problem
3rd try
40° MoonBoard",./images/HOCUS_POCUS.png
29 Nov 22,"FLAPODROM
Sebastian Drüeke
6C+. You graded this problem 6C.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/FLAPODROM.png
24 Nov 22,"BISCUITS AND GRAVY
Kyle Knapp
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/BISCUITS_AND_GRAVY.png
24 Nov 22,"COSMIC MONSTERS
Kyle Knapp
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/COSMIC_MONSTERS.png
24 Nov 22,"FORSØK 25
atoneni
6B+. You graded this problem 6B+.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/FORSØK_25.png
24 Nov 22,"CROSSOVER
Alex Arroyo
7A. You graded this problem 6C+.
Feet follow hands
You rated this problem
Flashed
40° MoonBoard",./images/CROSSOVER.png
24 Nov 22,"HARD TIMES
Ben Moon
7A. You graded this problem 7A.
Feet follow hands
Project (3)
40° MoonBoard",./images/HARD_TIMES.png
24 Nov 22,"PURGATORY
Jonath Williams
6C. You graded this problem 6C.
Feet follow hands
You rated this problem
2nd try
40° MoonBoard",./images/PURGATORY.png
